SampleSize,XbarMinusMu
5.428e+129,-4.141e-66
5.699e+129,-3.705e-66
5.984e+129,-4.907e-66
6.283e+129,-4.273e-66
6.597e+129,-3.735e-66
6.927e+129,-2.65e-66
7.273e+129,-3.134e-66
7.637e+129,-4.17e-66
8.019e+129,-3.964e-66
8.42e+129,-1.773e-66
8.841e+129,-2.543e-66
9.283e+129,-4.558e-66
9.747e+129,-5.353e-66
1.023e+130,-6.687e-66
1.075e+130,-6.78e-66
1.128e+130,-7.382e-66
1.185e+130,-7.323e-66
1.244e+130,-6.735e-66
1.306e+130,-7.54e-66
1.372e+130,-5.924e-66
1.44e+130,-6.297e-66
1.512e+130,-5.378e-66
1.588e+130,-5.984e-66
1.667e+130,-6.165e-66
1.75e+130,-5.545e-66
1.838e+130,-4.853e-66
1.93e+130,-5.351e-66
2.026e+130,-5.091e-66
2.128e+130,-5.344e-66
2.234e+130,-5.304e-66
2.346e+130,-4.614e-66
2.463e+130,-5.314e-66
2.586e+130,-5.873e-66
2.716e+130,-5.494e-66
2.851e+130,-4.813e-66
2.994e+130,-4.332e-66
3.144e+130,-4.29e-66
3.301e+130,-5.194e-66
3.466e+130,-4.784e-66
3.639e+130,-4.802e-66
3.821e+130,-5.208e-66
4.012e+130,-5.669e-66
4.213e+130,-5.558e-66
4.423e+130,-5.273e-66
4.644e+130,-5.374e-66
4.877e+130,-6.921e-66
5.121e+130,-6.804e-66
5.377e+130,-6.558e-66
5.645e+130,-6.271e-66
5.928e+130,-4.864e-66
6.224e+130,-4.332e-66
6.535e+130,-4.027e-66
6.862e+130,-4.139e-66
7.205e+130,-4.191e-66
7.565e+130,-3.397e-66
7.944e+130,-2.882e-66
8.341e+130,-3.547e-66
8.758e+130,-3.394e-66
9.196e+130,-3.214e-66
9.656e+130,-2.712e-66
1.014e+131,-2.053e-66
1.065e+131,-2.21e-66
1.118e+131,-2.228e-66
1.174e+131,-2.892e-66
1.232e+131,-2.798e-66
1.294e+131,-2.384e-66
1.359e+131,-2.352e-66
1.427e+131,-2.384e-66
1.498e+131,-1.911e-66
1.573e+131,-1.873e-66
1.651e+131,-1.347e-66
1.734e+131,-1.111e-66
1.821e+131,-1.509e-66
1.912e+131,-1.524e-66
2.007e+131,-1.334e-66
2.108e+131,-1.061e-66
2.213e+131,-8.476e-67
2.324e+131,-8.228e-67
2.44e+131,-8.819e-67
2.562e+131,-4.112e-67
2.69e+131,-1.068e-67
2.824e+131,-1.332e-67
2.966e+131,-2.51e-67
3.114e+131,-2.611e-67
3.27e+131,-5.801e-67
3.433e+131,-5.712e-67
3.605e+131,-7.307e-67
3.785e+131,-3.172e-67
3.974e+131,-5.753e-67
4.173e+131,-3.567e-67
4.382e+131,-3.379e-67
4.601e+131,-4.675e-67
4.831e+131,-4.907e-67
5.072e+131,-4.957e-67
5.326e+131,-6.284e-67
5.592e+131,-6.462e-67
5.872e+131,-6.256e-67
6.166e+131,-3.882e-67
6.474e+131,-2.653e-67
6.797e+131,-2.939e-67
7.137e+131,-7.822e-68
7.494e+131,-1.298e-68
7.869e+131,-4.146e-68
8.262e+131,-1.376e-67
8.676e+131,-1.095e-68
9.109e+131,-1.471e-67
9.565e+131,-1.526e-68
1.004e+132,-8.245e-69
1.055e+132,5.7946e-68
1.107e+132,1.3416e-68
1.163e+132,1.2739e-67
1.221e+132,2.4697e-68
1.282e+132,-7.872e-68
1.346e+132,-1.148e-67
1.413e+132,-2.632e-67
1.484e+132,-4.315e-67
1.558e+132,-5.059e-67
1.636e+132,-4.427e-67
1.718e+132,-2.769e-67
1.804e+132,-1.921e-67
1.894e+132,-2.711e-67
1.988e+132,-2.124e-67
2.088e+132,-2.549e-67
2.192e+132,-3.02e-67
2.302e+132,-2.909e-67
2.417e+132,-2.653e-67
2.538e+132,-1.317e-67
2.665e+132,-9.503e-68
2.798e+132,-1.542e-67
2.938e+132,-9.397e-68
3.085e+132,-1.456e-67
3.239e+132,-1.611e-67
3.401e+132,-1.71e-67
3.571e+132,-2.138e-67
3.75e+132,-1.398e-67
3.937e+132,-1.329e-67
4.134e+132,-1.157e-67
4.341e+132,-1.012e-67
4.558e+132,-7.268e-68
4.785e+132,-1.502e-67
5.025e+132,-2.386e-68
5.276e+132,-4.328e-68
5.54e+132,-5.381e-69
5.817e+132,2.7788e-68
6.108e+132,4.7115e-68
6.413e+132,7.9197e-68
6.734e+132,1.0478e-67
7.07e+132,6.857e-68
7.424e+132,8.7041e-68
7.795e+132,1.1426e-67
8.185e+132,1.8106e-67
8.594e+132,1.3122e-67
9.024e+132,1.4203e-67
9.475e+132,1.4657e-67
9.949e+132,1.7285e-67
1.045e+133,1.2147e-67
1.097e+133,1.1695e-67
1.152e+133,9.6763e-68
1.209e+133,7.5754e-68
1.27e+133,6.7044e-68
1.333e+133,7.6732e-68
1.4e+133,8.5524e-68
1.47e+133,1.2994e-67
1.543e+133,1.5684e-67
1.621e+133,1.4161e-67
1.702e+133,1.0855e-67
1.787e+133,5.7003e-68
1.876e+133,6.859e-68
1.97e+133,8.6385e-68
2.068e+133,9.544e-68
2.172e+133,6.4946e-68
2.28e+133,7.0683e-68
2.394e+133,6.0951e-68
2.514e+133,4.3139e-68
2.64e+133,2.4297e-68
2.772e+133,6.509e-68
2.91e+133,2.4889e-68
3.056e+133,-3.001e-69
3.209e+133,-1.237e-68
3.369e+133,2.9449e-68
3.537e+133,7.7659e-69
3.714e+133,3.2774e-68
3.9e+133,3.794e-68
4.095e+133,4.7793e-68
4.3e+133,5.142e-68
4.515e+133,5.4424e-68
4.74e+133,5.8851e-68
4.977e+133,7.8087e-68
5.226e+133,8.3338e-68
5.488e+133,6.9969e-68
5.762e+133,5.8757e-68
6.05e+133,3.4343e-68
6.353e+133,3.5655e-68
6.67e+133,1.4702e-68
7.004e+133,2.6555e-68
7.354e+133,3.4648e-68
7.722e+133,1.9496e-68
8.108e+133,1.5943e-68
8.513e+133,2.0368e-68
8.939e+133,2.0473e-68
9.386e+133,-1.351e-69
9.855e+133,9.8235e-70
1.035e+134,-1.809e-68
1.087e+134,-2.923e-68
1.141e+134,-3.627e-68
1.198e+134,-2.358e-68
1.258e+134,-1.414e-68
1.321e+134,-9.088e-69
1.387e+134,-4.966e-70
1.456e+134,8.8442e-69
1.529e+134,-2.46e-69
1.605e+134,2.4099e-69
1.686e+134,5.7814e-69
1.77e+134,2.0194e-68
1.858e+134,2.7866e-68
1.951e+134,2.0455e-68
2.049e+134,2.1467e-68
2.151e+134,2.451e-68
2.259e+134,2.4196e-68
2.372e+134,2.1576e-68
2.49e+134,2.1953e-68
2.615e+134,2.0251e-68
2.746e+134,1.2747e-68
2.883e+134,2.3581e-70
3.027e+134,-9.719e-69
3.178e+134,-1.375e-68
3.337e+134,-2.289e-68
3.504e+134,-1.99e-68
3.679e+134,-1.735e-68
3.863e+134,-2.228e-68
4.056e+134,-2.076e-68
4.259e+134,-2.768e-68
4.472e+134,-2.313e-68
4.696e+134,-2.967e-68
4.931e+134,-2.245e-68
5.177e+134,-2.555e-68
5.436e+134,-3.11e-68
5.708e+134,-2.271e-68
5.993e+134,-1.8e-68
6.293e+134,-2.128e-68
6.608e+134,-1.867e-68
6.938e+134,-1.181e-68
7.285e+134,9.069e-70
7.649e+134,-6.578e-70
8.031e+134,4.7454e-69
8.433e+134,7.098e-69
8.855e+134,1.0248e-69
9.297e+134,-9.218e-70
9.762e+134,-1.862e-69
1.025e+135,1.8089e-69
1.076e+135,1.2088e-70
1.13e+135,-5.318e-69
1.187e+135,1.4923e-69
1.246e+135,4.7086e-69
1.308e+135,7.5175e-69
1.374e+135,2.1629e-69
1.442e+135,1.9205e-69
1.514e+135,3.1238e-69
1.59e+135,4.8517e-69
1.67e+135,4.6638e-69
1.753e+135,3.1776e-70
1.841e+135,1.5057e-69
1.933e+135,-9.249e-70
2.03e+135,2.7627e-69
2.131e+135,3.5351e-69
2.238e+135,1.6426e-69
2.349e+135,3.0661e-69
2.467e+135,-1.235e-69
2.59e+135,-1.567e-69
2.72e+135,-1.751e-69
2.856e+135,-2.965e-69
2.999e+135,-3.264e-69
3.148e+135,-1.582e-69
3.306e+135,-1.634e-69
3.471e+135,1.6252e-69
3.645e+135,1.3269e-69
3.827e+135,2.9588e-69
4.018e+135,6.1735e-69
4.219e+135,6.7215e-69
4.43e+135,5.6197e-69
4.652e+135,4.7442e-69
4.884e+135,3.8665e-69
5.128e+135,2.6762e-69
5.385e+135,1.2826e-69
5.654e+135,3.7536e-69
5.937e+135,4.003e-69
6.234e+135,3.2563e-69
6.545e+135,2.2286e-69
6.873e+135,2.4819e-69
7.216e+135,2.4613e-69
7.577e+135,1.8503e-69
7.956e+135,-3.147e-71
8.354e+135,-2.038e-69
8.771e+135,-1.699e-69
9.21e+135,-1.542e-69
9.671e+135,-1.76e-69
1.015e+136,-4.537e-70
1.066e+136,5.4881e-70
1.119e+136,-3.18e-70
1.175e+136,-1.486e-69
1.234e+136,-1.088e-69
1.296e+136,5.8352e-70
1.361e+136,4.3088e-70
1.429e+136,7.7245e-70
1.5e+136,-3.187e-70
1.575e+136,1.8117e-70
1.654e+136,-5.235e-71
1.737e+136,3.746e-71
1.824e+136,9.3283e-70
1.915e+136,3.813e-70
2.01e+136,3.0657e-70
2.111e+136,9.724e-70
2.217e+136,9.2438e-70
2.327e+136,3.8561e-70
2.444e+136,9.3878e-70
2.566e+136,8.7799e-70
2.694e+136,5.5576e-70
2.829e+136,2.1116e-70
2.97e+136,-4.473e-70
3.119e+136,-1.189e-69
3.275e+136,-1.358e-69
3.439e+136,-1.998e-69
3.61e+136,-1.595e-69
3.791e+136,-1.337e-69
3.981e+136,-9.816e-70
4.18e+136,-1.143e-70
4.389e+136,-7.888e-70
4.608e+136,-7.488e-70
4.838e+136,-1.932e-69
5.08e+136,-1.795e-69
5.334e+136,-2.156e-69
5.601e+136,-2.113e-69
5.881e+136,-1.84e-69
6.175e+136,-1.484e-69
6.484e+136,-1.768e-69
6.808e+136,-2.349e-69
7.148e+136,-2.255e-69
7.506e+136,-2.253e-69
7.881e+136,-2.163e-69
8.275e+136,-1.901e-69
8.689e+136,-1.805e-69
9.123e+136,-1.527e-69
9.58e+136,-2.302e-69
1.006e+137,-2.846e-69
1.056e+137,-2.209e-69
1.109e+137,-2.121e-69
1.164e+137,-2.073e-69
1.223e+137,-2.116e-69
1.284e+137,-1.692e-69
1.348e+137,-1.632e-69
1.415e+137,-1.434e-69
1.486e+137,-1.324e-69
1.56e+137,-9.449e-70
1.638e+137,-1.049e-69
1.72e+137,-6.018e-70
1.806e+137,-5.659e-70
1.897e+137,-5.146e-70
1.992e+137,-3.266e-70
2.091e+137,-2.695e-70
2.196e+137,-2.884e-70
2.305e+137,-4.567e-70
2.421e+137,-3.075e-70
2.542e+137,-1.979e-70
2.669e+137,-3.331e-70
2.802e+137,-4.025e-70
2.942e+137,4.5732e-71
3.09e+137,-1.116e-70
3.244e+137,-1.639e-70
3.406e+137,-1.369e-70
3.577e+137,1.8247e-70
3.755e+137,9.1307e-71
3.943e+137,-1.576e-70
4.14e+137,-1.073e-70
4.347e+137,-8.429e-71
4.565e+137,3.7459e-70
4.793e+137,2.2841e-70
5.033e+137,3.4621e-70
5.284e+137,1.4067e-70
5.548e+137,5.0407e-71
5.826e+137,2.1581e-71
6.117e+137,-9.347e-72
6.423e+137,2.2347e-70
6.744e+137,1.482e-70
7.081e+137,2.199e-70
7.435e+137,9.5077e-71
7.807e+137,2.5539e-71
8.197e+137,1.1847e-70
8.607e+137,5.1212e-71
9.038e+137,-2.92e-71
9.49e+137,-6.617e-71
9.964e+137,-1.697e-70
1.046e+138,6.0001e-71
1.099e+138,3.3138e-71
1.153e+138,1.7034e-70
1.211e+138,2.0663e-71
1.272e+138,-1.923e-70
1.335e+138,-1.819e-70
1.402e+138,7.5031e-72
1.472e+138,5.2683e-71
1.546e+138,1.0231e-70
1.623e+138,1.4296e-70
1.704e+138,7.8027e-71
1.789e+138,8.3721e-72
1.879e+138,3.2641e-71
1.973e+138,-2.389e-71
2.071e+138,-3.719e-71
2.175e+138,4.1163e-71
2.284e+138,4.5713e-71
2.398e+138,3.2553e-71
2.518e+138,6.9616e-71
2.644e+138,1.0119e-70
2.776e+138,1.046e-70
2.915e+138,7.7458e-71
3.06e+138,1.6534e-70
3.213e+138,1.0936e-70
3.374e+138,1.1372e-70
3.543e+138,-1.648e-71
3.72e+138,-1.215e-70
3.906e+138,-9.021e-71
4.101e+138,-9.42e-71
4.306e+138,-1.791e-70
4.522e+138,-1.575e-70
4.748e+138,-7.485e-71
4.985e+138,-4.118e-71
5.234e+138,3.238e-71
5.496e+138,3.8667e-71
5.771e+138,-4.17e-71
6.06e+138,-3.778e-71
6.362e+138,-1.142e-70
6.681e+138,-2.059e-70
7.015e+138,-2.68e-70
7.365e+138,-2.711e-70
7.734e+138,-2.533e-70
8.12e+138,-1.853e-70
8.526e+138,-1.518e-70
8.953e+138,-7.234e-71
9.4e+138,-8.651e-71
9.87e+138,-6.441e-71
1.036e+139,-2.784e-71
1.088e+139,-5.466e-71
1.143e+139,-4.062e-71
1.2e+139,6.5523e-72
1.26e+139,-1.196e-71
1.323e+139,-8.068e-71
1.389e+139,-4.388e-71
1.458e+139,-8.68e-71
1.531e+139,-1.384e-70
1.608e+139,-1.385e-70
1.688e+139,-1.09e-70
1.773e+139,-1.254e-70
1.861e+139,-7.415e-71
1.954e+139,-6.366e-71
2.052e+139,-1.124e-70
2.155e+139,-8.889e-71
2.262e+139,-9.502e-71
2.375e+139,-6.513e-71
2.494e+139,-5.015e-71
2.619e+139,-5.684e-71
2.75e+139,-7.121e-71
2.887e+139,-5.477e-71
3.032e+139,-5.044e-71
3.183e+139,-6.458e-71
3.342e+139,-1.017e-70
3.51e+139,-1.096e-70
3.685e+139,-1.177e-70
3.869e+139,-1.293e-70
4.063e+139,-1.08e-70
4.266e+139,-9.283e-71
4.479e+139,-8.532e-71
4.703e+139,-7.155e-71
4.938e+139,-5.62e-71
5.185e+139,-6.334e-71
5.444e+139,-6.846e-71
5.717e+139,-6.803e-71
6.003e+139,-5.29e-71
6.303e+139,-4.351e-71
6.618e+139,-2.544e-71
6.949e+139,-4.425e-71
7.296e+139,-3.208e-71
7.661e+139,-2.52e-71
8.044e+139,-2.038e-71
8.446e+139,-2.583e-71
8.868e+139,-1.046e-71
9.312e+139,-1.266e-71
9.778e+139,-1.575e-71
1.027e+140,-1.503e-71
1.078e+140,-1.017e-71
1.132e+140,-9.838e-72
1.188e+140,-3.652e-72
1.248e+140,7.4358e-73
1.31e+140,-1.603e-71
1.376e+140,-1.147e-71
1.445e+140,-2.312e-71
1.517e+140,-2.136e-71
1.593e+140,-1.819e-71
1.672e+140,-4.687e-72
1.756e+140,1.4871e-72
1.844e+140,5.8873e-72
1.936e+140,-8.935e-73
2.033e+140,2.9317e-72
2.134e+140,1.8864e-71
2.241e+140,2.7422e-71
2.353e+140,1.401e-71
2.471e+140,1.1946e-71
2.594e+140,1.6003e-71
2.724e+140,7.2217e-72
2.86e+140,1.7415e-71
3.003e+140,1.3329e-71
3.153e+140,7.1093e-72
3.311e+140,5.0936e-72
3.477e+140,4.9406e-72
3.65e+140,8.9561e-72
3.833e+140,1.106e-71
4.025e+140,7.4148e-72
4.226e+140,7.1305e-72
4.437e+140,4.0535e-72
4.659e+140,6.9297e-72
4.892e+140,8.0564e-72
5.136e+140,-4.989e-72
5.393e+140,3.1417e-72
5.663e+140,-3.647e-73
5.946e+140,-2.004e-72
6.243e+140,1.1921e-72
6.556e+140,5.4841e-73
6.883e+140,3.9366e-72
7.228e+140,9.0343e-72
7.589e+140,7.0883e-72
7.968e+140,7.5059e-72
8.367e+140,4.0458e-73
8.785e+140,-1.108e-72
9.224e+140,2.4319e-72
9.686e+140,4.8146e-72
1.017e+141,1.7766e-72
1.068e+141,-4.512e-73
1.121e+141,-3.595e-72
1.177e+141,-7.392e-72
1.236e+141,-7.297e-72
1.298e+141,-1.007e-71
1.363e+141,-1.063e-71
1.431e+141,-1.077e-71
1.503e+141,-6.103e-72
1.578e+141,-1.002e-71
1.657e+141,-1.104e-71
1.739e+141,-1.421e-71
1.826e+141,-7.541e-72
1.918e+141,-7.479e-72
2.014e+141,-8.124e-72
2.114e+141,-3.737e-72
2.22e+141,-9.777e-73
2.331e+141,-5.079e-72
2.447e+141,-4.537e-72
2.57e+141,-5.379e-72
2.698e+141,-3.664e-72
2.833e+141,-3.907e-72
2.975e+141,-1.657e-72
3.124e+141,-3.44e-72
3.28e+141,-9.082e-75
3.444e+141,-7.135e-73
3.616e+141,-2.447e-72
3.797e+141,-1.389e-72
3.987e+141,1.4008e-72
4.186e+141,-2.191e-72
4.395e+141,-1.216e-72
4.615e+141,-4.502e-73
4.846e+141,-1.01e-72
5.088e+141,-1.174e-72
5.343e+141,-1.861e-72
5.61e+141,-6.985e-73
5.89e+141,-7.008e-74
6.185e+141,-1.535e-72
6.494e+141,-1.267e-72
6.819e+141,-1.35e-72
7.16e+141,-1.597e-72
7.518e+141,-1.505e-72
7.893e+141,-1.69e-73
8.288e+141,-3.104e-74
8.702e+141,1.2062e-73
9.138e+141,-1.225e-72
9.595e+141,4.1075e-73
1.007e+142,3.7624e-73
1.058e+142,-1.032e-72
1.111e+142,-1.912e-72
1.166e+142,-2.399e-72
1.225e+142,-1.195e-72
1.286e+142,-1.464e-73
1.35e+142,6.983e-74
1.418e+142,6.3301e-73
1.488e+142,1.9557e-72
1.563e+142,1.932e-72
1.641e+142,2.6652e-72
1.723e+142,3.0126e-72
1.809e+142,2.5958e-72
1.9e+142,3.4185e-72
1.995e+142,3.6014e-72
2.094e+142,3.4644e-72
2.199e+142,3.8213e-72
2.309e+142,4.435e-72
2.424e+142,5.1069e-72
2.546e+142,5.0347e-72
2.673e+142,5.5362e-72
2.807e+142,6.0995e-72
2.947e+142,5.6814e-72
3.094e+142,4.7523e-72
3.249e+142,3.7007e-72
3.411e+142,3.4899e-72
3.582e+142,3.5364e-72
3.761e+142,3.6908e-72
3.949e+142,4.4778e-72
4.147e+142,4.8973e-72
4.354e+142,4.7511e-72
4.572e+142,4.9541e-72
4.8e+142,4.0513e-72
5.04e+142,4.2319e-72
5.292e+142,3.5921e-72
5.557e+142,2.9293e-72
5.835e+142,3.109e-72
6.127e+142,3.6169e-72
6.433e+142,3.2053e-72
6.755e+142,3.2116e-72
7.092e+142,3.0421e-72
7.447e+142,2.8002e-72
7.819e+142,3.1397e-72
8.21e+142,2.8767e-72
8.621e+142,2.6872e-72
9.052e+142,2.4267e-72
9.504e+142,2.571e-72
9.979e+142,2.8147e-72
1.048e+143,3.4013e-72
1.1e+143,2.9563e-72
1.155e+143,2.7607e-72
1.213e+143,2.4963e-72
1.274e+143,2.1526e-72
1.337e+143,2.6021e-72
1.404e+143,2.9789e-72
1.474e+143,2.9721e-72
1.548e+143,2.8866e-72
1.626e+143,2.9288e-72
1.707e+143,2.5694e-72
1.792e+143,2.6726e-72
1.882e+143,2.5916e-72
1.976e+143,2.576e-72
2.075e+143,2.5378e-72
2.178e+143,2.3733e-72
2.287e+143,2.0987e-72
2.402e+143,1.8824e-72
2.522e+143,1.5891e-72
2.648e+143,1.5016e-72
2.78e+143,1.5241e-72
2.919e+143,1.4895e-72
3.065e+143,1.4383e-72
3.218e+143,1.4163e-72
3.379e+143,1.3926e-72
3.548e+143,1.4011e-72
3.726e+143,1.4433e-72
3.912e+143,1.7568e-72
4.108e+143,2.025e-72
4.313e+143,1.9681e-72
4.529e+143,2.0784e-72
4.755e+143,1.5941e-72
4.993e+143,1.7373e-72
5.243e+143,1.7243e-72
5.505e+143,1.6679e-72
5.78e+143,1.5767e-72
6.069e+143,1.211e-72
6.372e+143,1.0836e-72
6.691e+143,9.0713e-73
7.026e+143,9.3738e-73
7.377e+143,6.9686e-73
7.746e+143,6.2639e-73
8.133e+143,3.9482e-73
8.54e+143,2.1669e-73
8.967e+143,5.9718e-74
9.415e+143,8.2661e-74
9.886e+143,1.3996e-73
1.038e+144,8.2329e-74
1.09e+144,-4.47e-74
1.144e+144,-9.803e-74
1.202e+144,-2.546e-73
1.262e+144,-1.668e-73
1.325e+144,-2.052e-74
1.391e+144,1.9819e-74
1.461e+144,1.1107e-73
1.534e+144,1.1912e-73
1.61e+144,1.5146e-73
1.691e+144,1.5249e-73
1.775e+144,2.0012e-73
1.864e+144,1.11e-73
1.957e+144,1.5869e-73
2.055e+144,2.2872e-73
2.158e+144,2.5779e-73
2.266e+144,2.494e-73
2.379e+144,1.6395e-73
2.498e+144,1.0281e-73
2.623e+144,7.3902e-74
2.754e+144,3.8016e-74
2.892e+144,6.5169e-74
3.036e+144,4.2856e-74
3.188e+144,-4.661e-74
3.348e+144,-6.468e-75
3.515e+144,8.6894e-74
3.691e+144,1.3362e-73
3.875e+144,1.2393e-73
4.069e+144,4.7175e-74
4.273e+144,1.291e-73
4.486e+144,1.0634e-73
4.71e+144,4.3959e-74
4.946e+144,1.2355e-73
5.193e+144,1.1085e-73
5.453e+144,8.0574e-74
5.726e+144,7.7613e-74
6.012e+144,1.1688e-73
6.312e+144,1.0643e-73
6.628e+144,1.3177e-73
6.959e+144,1.5697e-73
7.307e+144,1.2108e-73
7.673e+144,1.1903e-73
8.056e+144,1.1664e-73
8.459e+144,8.8221e-74
8.882e+144,4.1614e-74
9.326e+144,-4.587e-75
9.793e+144,-2.715e-74
1.028e+145,-6.48e-74
1.08e+145,-1.38e-73
1.134e+145,-2.113e-73
1.19e+145,-1.689e-73
1.25e+145,-1.718e-73
1.312e+145,-1.848e-73
1.378e+145,-2.088e-73
1.447e+145,-2.253e-73
1.519e+145,-2.32e-73
1.595e+145,-2.08e-73
1.675e+145,-2.105e-73
1.759e+145,-2.043e-73
1.847e+145,-2.186e-73
1.939e+145,-1.661e-73
2.036e+145,-1.906e-73
2.138e+145,-1.711e-73
2.245e+145,-1.205e-73
2.357e+145,-1.131e-73
2.475e+145,-9.606e-74
2.598e+145,-1.34e-73
2.728e+145,-1.315e-73
2.865e+145,-1.467e-73
3.008e+145,-1.735e-73
3.158e+145,-1.459e-73
3.316e+145,-1.6e-73
3.482e+145,-1.351e-73
3.656e+145,-1.406e-73
3.839e+145,-1.387e-73
4.031e+145,-1.478e-73
4.232e+145,-1.378e-73
4.444e+145,-1.352e-73
4.666e+145,-1.403e-73
4.899e+145,-1.45e-73
5.144e+145,-1.401e-73
5.402e+145,-1.104e-73
5.672e+145,-9.422e-74
5.955e+145,-7.885e-74
6.253e+145,-5.382e-74
6.566e+145,-4.879e-74
6.894e+145,-5.356e-74
7.239e+145,-5.942e-74
7.601e+145,-6.464e-74
7.981e+145,-5.172e-74
8.38e+145,-3.53e-74
8.799e+145,-3.377e-74
9.239e+145,-3.986e-74
9.701e+145,-4.266e-74
1.019e+146,-4.391e-74
1.069e+146,-4.64e-74
1.123e+146,-5.407e-74
1.179e+146,-6.983e-74
1.238e+146,-5.917e-74
1.3e+146,-5.187e-74
1.365e+146,-4.254e-74
1.433e+146,-3.636e-74
1.505e+146,-3.485e-74
1.58e+146,-3.143e-74
1.659e+146,-4.633e-74
1.742e+146,-3.565e-74
1.829e+146,-2.534e-74
1.921e+146,-1.634e-74
2.017e+146,-1.357e-74
2.118e+146,-1.034e-74
2.223e+146,-1.509e-74
2.335e+146,-2.218e-74
2.451e+146,-1.055e-74
2.574e+146,-7.047e-75
2.703e+146,-6.114e-75
2.838e+146,-1.526e-74
2.98e+146,-2.114e-74
3.129e+146,-2.836e-74
3.285e+146,-2.987e-74
3.449e+146,-2.483e-74
3.622e+146,-3.086e-74
3.803e+146,-2.527e-74
3.993e+146,-1.958e-74
4.193e+146,-1.484e-74
4.402e+146,-1.632e-74
4.622e+146,-4.454e-75
4.853e+146,-1.001e-74
5.096e+146,-1.064e-74
5.351e+146,-8.607e-75
5.618e+146,-3.145e-75
5.899e+146,-3.845e-75
6.194e+146,-2.304e-75
6.504e+146,-3.288e-75
6.829e+146,4.0755e-75
7.171e+146,4.7248e-76
7.529e+146,-5.072e-75
7.906e+146,-8.698e-75
8.301e+146,-6.987e-75
8.716e+146,-9.352e-75
9.152e+146,-6.99e-75
9.609e+146,-1.268e-74
1.009e+147,-1.232e-74
1.059e+147,-1.155e-74
1.112e+147,-1.519e-74
1.168e+147,-1.552e-74
1.226e+147,-1.603e-74
1.288e+147,-1.568e-74
1.352e+147,-1.746e-74
1.42e+147,-1.724e-74
1.491e+147,-1.45e-74
1.565e+147,-9.462e-75
1.644e+147,-6.446e-75
1.726e+147,-5.515e-75
1.812e+147,6.3625e-77
1.903e+147,-1.811e-75
1.998e+147,-4.911e-75
2.098e+147,-3.523e-75
2.202e+147,-5.583e-75
2.313e+147,-2.328e-75
2.428e+147,1.8723e-75
2.55e+147,1.3853e-75
2.677e+147,4.056e-76
2.811e+147,-9.477e-76
2.952e+147,-1.349e-75
3.099e+147,-2.426e-75
3.254e+147,-3.103e-75
3.417e+147,-2.456e-75
3.588e+147,-1.459e-75
3.767e+147,-1.482e-75
3.955e+147,-2.79e-75
4.153e+147,-1.525e-75
4.361e+147,-2.974e-75
4.579e+147,6.1342e-76
4.808e+147,7.1209e-76
5.048e+147,3.1671e-76
5.301e+147,-4.76e-76
5.566e+147,-1.518e-76
5.844e+147,2.7581e-75
6.136e+147,2.268e-75
6.443e+147,1.2558e-75
6.765e+147,2.2194e-75
7.103e+147,3.3476e-75
7.458e+147,3.7473e-75
7.831e+147,2.9144e-75
8.223e+147,4.7976e-75
8.634e+147,4.9975e-75
9.066e+147,5.9789e-75
9.519e+147,4.6845e-75
9.995e+147,4.7076e-75
1.049e+148,3.947e-75
1.102e+148,5.1759e-75
1.157e+148,6.3523e-75
1.215e+148,6.0479e-75
1.276e+148,4.7606e-75
1.339e+148,4.4228e-75
1.406e+148,3.2207e-75
1.477e+148,2.823e-75
1.551e+148,2.6266e-75
1.628e+148,1.4226e-75
1.709e+148,7.041e-76
1.795e+148,6.7928e-76
1.885e+148,1.0364e-75
1.979e+148,1.7196e-75
2.078e+148,1.1337e-75
2.182e+148,2.1171e-75
2.291e+148,1.2158e-75
2.405e+148,1.7835e-75
2.526e+148,1.3904e-75
2.652e+148,1.2796e-75
2.785e+148,1.3632e-75
2.924e+148,6.0739e-76
3.07e+148,6.9756e-76
3.223e+148,7.9351e-76
3.385e+148,7.9899e-76
3.554e+148,1.4831e-75
3.732e+148,2.1539e-75
3.918e+148,1.7653e-75
4.114e+148,1.251e-75
4.32e+148,6.586e-76
4.536e+148,9.5992e-76
4.763e+148,1.2119e-75
5.001e+148,1.0436e-75
5.251e+148,9.7521e-77
5.513e+148,-2.814e-76
5.789e+148,5.3747e-77
6.078e+148,-5.044e-76
6.382e+148,-3.35e-76
6.701e+148,-9.078e-76
7.036e+148,-1.054e-75
7.388e+148,-2.25e-76
7.758e+148,5.5447e-76
8.146e+148,-4.412e-76
8.553e+148,-6.52e-76
8.981e+148,-1.23e-75
9.43e+148,-1.458e-75
9.901e+148,-1.545e-75
1.04e+149,-2.224e-75
1.092e+149,-2.062e-75
1.146e+149,-1.742e-75
1.203e+149,-1.522e-75
1.264e+149,-9.752e-76
1.327e+149,-1.51e-75
1.393e+149,-1.26e-75
1.463e+149,-9.102e-76
1.536e+149,-1.32e-75
1.613e+149,-1.263e-75
1.693e+149,-1.005e-75
1.778e+149,-8.301e-76
1.867e+149,-8.648e-76
1.96e+149,-8.195e-76
2.058e+149,-5.093e-76
2.161e+149,-3.015e-76
2.269e+149,-1.474e-76
2.383e+149,-1.35e-76
2.502e+149,-2.199e-76
2.627e+149,-2.314e-76
2.758e+149,-4.971e-76
2.896e+149,-2.186e-76
3.041e+149,-5.993e-76
3.193e+149,-4.165e-76
